Unloaded module: latex/TeXLive12
Loaded module: python3/3.6.2

c1=-7.5, c2=-25.0, d=-10, lambda=10

Train: 0.7661138771292018 Validation: 0.7424498187909295

c1=-7.5, c2=-25.0, d=-5, lambda=0.001

Train: 0.9342766286019732 Validation: 0.9140410406426467

c1=-7.5, c2=-25.0, d=-5, lambda=0.01

Train: 0.7773316121875389 Validation: 0.7539392244094699

c1=-7.5, c2=-25.0, d=-5, lambda=0.1

Train: 0.767197583607636 Validation: 0.7435600870227119

c1=-7.5, c2=-25.0, d=-5, lambda=1

Train: 0.7662218795396282 Validation: 0.7425604714236438

c1=-7.5, c2=-25.0, d=-5, lambda=10

Train: 0.7661246737008982 Validation: 0.7424608803254479

c1=-7.5, c2=-25.0, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-7.5, c2=-25.0, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-7.5, c2=-25.0, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-7.5, c2=-25.0, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-7.5, c2=-25.0, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-7.5, c2=-25.0, d=5, lambda=0.001

Train: 0.07608845886236686 Validation: 0.2964803447206989

c1=-7.5, c2=-25.0, d=5, lambda=0.01

Train: 0.0760882580867229 Validation: 0.29646737851363636

c1=-7.5, c2=-25.0, d=5, lambda=0.1

Train: 0.07608825781643809 Validation: 0.29646783404873456

c1=-7.5, c2=-25.0, d=5, lambda=1

Train: 0.07608825781503574 Validation: 0.29646793899383206

c1=-7.5, c2=-25.0, d=5, lambda=10

Train: 0.07608825793301023 Validation: 0.29646927249196564

c1=-7.5, c2=-25.0, d=10, lambda=0.001
singular matrix error
c1=-7.875, c2=-26.25, d=10.5, lambda=0.0010500000000000002
c1=-7.5, c2=-25.0, d=10, lambda=0.01
singular matrix error
c1=-7.875, c2=-26.25, d=10.5, lambda=0.0105
c1=-7.5, c2=-25.0, d=10, lambda=0.1
singular matrix error
c1=-7.875, c2=-26.25, d=10.5, lambda=0.10500000000000001
c1=-7.5, c2=-25.0, d=10, lambda=1

Train: 0.47130424348887456 Validation: 0.5498487755133539

c1=-7.5, c2=-25.0, d=10, lambda=10

Train: 0.1917266589992187 Validation: 0.35605317881173976

c1=-7.5, c2=-25.0, d=15, lambda=0.001
singular matrix error
c1=-7.875, c2=-26.25, d=15.75, lambda=0.0010500000000000002
c1=-7.5, c2=-25.0, d=15, lambda=0.01
singular matrix error
c1=-7.875, c2=-26.25, d=15.75, lambda=0.0105
c1=-7.5, c2=-25.0, d=15, lambda=0.1
singular matrix error
c1=-7.875, c2=-26.25, d=15.75, lambda=0.10500000000000001
c1=-7.5, c2=-25.0, d=15, lambda=1
singular matrix error
c1=-7.875, c2=-26.25, d=15.75, lambda=1.05
c1=-7.5, c2=-25.0, d=15, lambda=10
singular matrix error
c1=-7.875, c2=-26.25, d=15.75, lambda=10.5
c1=-7.5, c2=-25.0, d=20, lambda=0.001
singular matrix error
c1=-7.875, c2=-26.25, d=21.0, lambda=0.0010500000000000002
c1=-7.5, c2=-25.0, d=20, lambda=0.01
singular matrix error
c1=-7.875, c2=-26.25, d=21.0, lambda=0.0105
c1=-7.5, c2=-25.0, d=20, lambda=0.1
singular matrix error
c1=-7.875, c2=-26.25, d=21.0, lambda=0.10500000000000001
c1=-7.5, c2=-25.0, d=20, lambda=1
singular matrix error
c1=-7.875, c2=-26.25, d=21.0, lambda=1.05
c1=-7.5, c2=-25.0, d=20, lambda=10
singular matrix error
c1=-7.875, c2=-26.25, d=21.0, lambda=10.5
c1=-7.5, c2=-22.5, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-22.5, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-22.5, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-22.5, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-22.5, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-22.5, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-22.5, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-22.5, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-22.5, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-22.5, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-22.5, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-22.5, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-22.5, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-22.5, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-22.5, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-22.5, d=-15, lambda=0.001

Train: 0.7661138771303078 Validation: 0.7424498187920631

c1=-7.5, c2=-22.5, d=-15, lambda=0.01

Train: 0.7661138771303028 Validation: 0.7424498187920581

c1=-7.5, c2=-22.5, d=-15, lambda=0.1

Train: 0.7661138771303023 Validation: 0.7424498187920576

c1=-7.5, c2=-22.5, d=-15, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-22.5, d=-15, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-22.5, d=-10, lambda=0.001

Train: 0.7661138455952681 Validation: 0.7424497864681904

c1=-7.5, c2=-22.5, d=-10, lambda=0.01

Train: 0.7661138739767985 Validation: 0.7424498155596705

c1=-7.5, c2=-22.5, d=-10, lambda=0.1

Train: 0.7661138768149519 Validation: 0.7424498184688189

c1=-7.5, c2=-22.5, d=-10, lambda=1

Train: 0.7661138770987672 Validation: 0.7424498187597336

c1=-7.5, c2=-22.5, d=-10, lambda=10

Train: 0.7661138771271487 Validation: 0.7424498187888251

c1=-7.5, c2=-22.5, d=-5, lambda=0.001

Train: 1.2005053591175852 Validation: 1.1838046731514376

c1=-7.5, c2=-22.5, d=-5, lambda=0.01

Train: 0.7856251366743044 Validation: 0.7624299410563743

c1=-7.5, c2=-22.5, d=-5, lambda=0.1

Train: 0.7679529932396105 Validation: 0.7443340639175483

c1=-7.5, c2=-22.5, d=-5, lambda=1

Train: 0.7662967304863186 Validation: 0.742637167964697

c1=-7.5, c2=-22.5, d=-5, lambda=10

Train: 0.7661321519419627 Validation: 0.7424685430150111

c1=-7.5, c2=-22.5, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-7.5, c2=-22.5, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-7.5, c2=-22.5, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-7.5, c2=-22.5, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-7.5, c2=-22.5, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-7.5, c2=-22.5, d=5, lambda=0.001

Train: 0.07608826511989877 Validation: 0.2966169192372534

c1=-7.5, c2=-22.5, d=5, lambda=0.01

Train: 0.07608825790941229 Validation: 0.2966187531518485

c1=-7.5, c2=-22.5, d=5, lambda=0.1

Train: 0.07608825781415593 Validation: 0.29661884561041385

c1=-7.5, c2=-22.5, d=5, lambda=1

Train: 0.07608825781611579 Validation: 0.2966190242370733

c1=-7.5, c2=-22.5, d=5, lambda=10

Train: 0.07608825804122431 Validation: 0.29662071289095054

c1=-7.5, c2=-22.5, d=10, lambda=0.001
singular matrix error
c1=-7.875, c2=-23.625, d=10.5, lambda=0.0010500000000000002
c1=-7.5, c2=-22.5, d=10, lambda=0.01
singular matrix error
c1=-7.875, c2=-23.625, d=10.5, lambda=0.0105
c1=-7.5, c2=-22.5, d=10, lambda=0.1

Train: 1180767116572899.2 Validation: 589255542366558.6

c1=-7.5, c2=-22.5, d=10, lambda=1

Train: 0.14016795523075004 Validation: 0.3134217248233224

c1=-7.5, c2=-22.5, d=10, lambda=10

Train: 0.0772341110248826 Validation: 0.30159816066571726

c1=-7.5, c2=-22.5, d=15, lambda=0.001
singular matrix error
c1=-7.875, c2=-23.625, d=15.75, lambda=0.0010500000000000002
c1=-7.5, c2=-22.5, d=15, lambda=0.01
singular matrix error
c1=-7.875, c2=-23.625, d=15.75, lambda=0.0105
c1=-7.5, c2=-22.5, d=15, lambda=0.1
singular matrix error
c1=-7.875, c2=-23.625, d=15.75, lambda=0.10500000000000001
c1=-7.5, c2=-22.5, d=15, lambda=1
singular matrix error
c1=-7.875, c2=-23.625, d=15.75, lambda=1.05
c1=-7.5, c2=-22.5, d=15, lambda=10
singular matrix error
c1=-7.875, c2=-23.625, d=15.75, lambda=10.5
c1=-7.5, c2=-22.5, d=20, lambda=0.001
singular matrix error
c1=-7.875, c2=-23.625, d=21.0, lambda=0.0010500000000000002
c1=-7.5, c2=-22.5, d=20, lambda=0.01
singular matrix error
c1=-7.875, c2=-23.625, d=21.0, lambda=0.0105
c1=-7.5, c2=-22.5, d=20, lambda=0.1
singular matrix error
c1=-7.875, c2=-23.625, d=21.0, lambda=0.10500000000000001
c1=-7.5, c2=-22.5, d=20, lambda=1
singular matrix error
c1=-7.875, c2=-23.625, d=21.0, lambda=1.05
c1=-7.5, c2=-22.5, d=20, lambda=10
singular matrix error
c1=-7.875, c2=-23.625, d=21.0, lambda=10.5
c1=-7.5, c2=-20.0, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-20.0, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-20.0, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-20.0, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-20.0, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-20.0, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-20.0, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-20.0, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-20.0, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-20.0, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-20.0, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-20.0, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-20.0, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-20.0, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-20.0, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-20.0, d=-15, lambda=0.001

Train: 0.7661138771303341 Validation: 0.7424498187920902

c1=-7.5, c2=-20.0, d=-15, lambda=0.01

Train: 0.7661138771303054 Validation: 0.7424498187920607

c1=-7.5, c2=-20.0, d=-15, lambda=0.1

Train: 0.7661138771303025 Validation: 0.7424498187920578

c1=-7.5, c2=-20.0, d=-15, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-20.0, d=-15, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-20.0, d=-10, lambda=0.001

Train: 0.7661137748348241 Validation: 0.7424497139295183

c1=-7.5, c2=-20.0, d=-10, lambda=0.01

Train: 0.7661138669007512 Validation: 0.7424498083058002

c1=-7.5, c2=-20.0, d=-10, lambda=0.1

Train: 0.7661138761073472 Validation: 0.7424498177434318

c1=-7.5, c2=-20.0, d=-10, lambda=1

Train: 0.7661138770280067 Validation: 0.742449818687195

c1=-7.5, c2=-20.0, d=-10, lambda=10

Train: 0.7661138771200727 Validation: 0.7424498187815713

c1=-7.5, c2=-20.0, d=-5, lambda=0.001

Train: 5.812730678080445 Validation: 5.805941368040604

c1=-7.5, c2=-20.0, d=-5, lambda=0.01

Train: 0.8032368630608385 Validation: 0.7804486993197846

c1=-7.5, c2=-20.0, d=-5, lambda=0.1

Train: 0.769443021759015 Validation: 0.7458607071387565

c1=-7.5, c2=-20.0, d=-5, lambda=1

Train: 0.7664433400628827 Validation: 0.7427874005183992

c1=-7.5, c2=-20.0, d=-5, lambda=10

Train: 0.7661467892525035 Validation: 0.7424835422406645

c1=-7.5, c2=-20.0, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-7.5, c2=-20.0, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-7.5, c2=-20.0, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-7.5, c2=-20.0, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-7.5, c2=-20.0, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-7.5, c2=-20.0, d=5, lambda=0.001

Train: 0.07608829309685079 Validation: 0.29685006454766194

c1=-7.5, c2=-20.0, d=5, lambda=0.01

Train: 0.07608825783389457 Validation: 0.2968451710289891

c1=-7.5, c2=-20.0, d=5, lambda=0.1

Train: 0.07608825781511709 Validation: 0.29684518458183545

c1=-7.5, c2=-20.0, d=5, lambda=1

Train: 0.07608825781855717 Validation: 0.29684544371598787

c1=-7.5, c2=-20.0, d=5, lambda=10

Train: 0.0760882582915051 Validation: 0.2968476805662272

c1=-7.5, c2=-20.0, d=10, lambda=0.001
singular matrix error
c1=-7.875, c2=-21.0, d=10.5, lambda=0.0010500000000000002
c1=-7.5, c2=-20.0, d=10, lambda=0.01

Train: 8.154197450670062e+17 Validation: 7.152549098095044e+17

c1=-7.5, c2=-20.0, d=10, lambda=0.1

Train: 529769904022413.94 Validation: 80748013132673.5

c1=-7.5, c2=-20.0, d=10, lambda=1

Train: 0.11437691376004394 Validation: 0.30946370002245777

c1=-7.5, c2=-20.0, d=10, lambda=10

Train: 0.07654349933848578 Validation: 0.30179714339551744

c1=-7.5, c2=-20.0, d=15, lambda=0.001
singular matrix error
c1=-7.875, c2=-21.0, d=15.75, lambda=0.0010500000000000002
c1=-7.5, c2=-20.0, d=15, lambda=0.01
singular matrix error
c1=-7.875, c2=-21.0, d=15.75, lambda=0.0105
c1=-7.5, c2=-20.0, d=15, lambda=0.1
singular matrix error
c1=-7.875, c2=-21.0, d=15.75, lambda=0.10500000000000001
c1=-7.5, c2=-20.0, d=15, lambda=1
singular matrix error
c1=-7.875, c2=-21.0, d=15.75, lambda=1.05
c1=-7.5, c2=-20.0, d=15, lambda=10
singular matrix error
c1=-7.875, c2=-21.0, d=15.75, lambda=10.5
c1=-7.5, c2=-20.0, d=20, lambda=0.001
singular matrix error
c1=-7.875, c2=-21.0, d=21.0, lambda=0.0010500000000000002
c1=-7.5, c2=-20.0, d=20, lambda=0.01
singular matrix error
c1=-7.875, c2=-21.0, d=21.0, lambda=0.0105
c1=-7.5, c2=-20.0, d=20, lambda=0.1
singular matrix error
c1=-7.875, c2=-21.0, d=21.0, lambda=0.10500000000000001
c1=-7.5, c2=-20.0, d=20, lambda=1
singular matrix error
c1=-7.875, c2=-21.0, d=21.0, lambda=1.05
c1=-7.5, c2=-20.0, d=20, lambda=10
singular matrix error
c1=-7.875, c2=-21.0, d=21.0, lambda=10.5
c1=-7.5, c2=-17.5, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-17.5, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-17.5, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-17.5, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-17.5, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-17.5, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-17.5, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-17.5, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-17.5, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-17.5, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-17.5, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-17.5, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-17.5, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-17.5, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-17.5, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-17.5, d=-15, lambda=0.001

Train: 0.7661138771305378 Validation: 0.742449818792299

c1=-7.5, c2=-17.5, d=-15, lambda=0.01

Train: 0.7661138771303259 Validation: 0.7424498187920817

c1=-7.5, c2=-17.5, d=-15, lambda=0.1

Train: 0.7661138771303047 Validation: 0.74244981879206

c1=-7.5, c2=-17.5, d=-15, lambda=1

Train: 0.7661138771303025 Validation: 0.7424498187920578

c1=-7.5, c2=-17.5, d=-15, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-17.5, d=-10, lambda=0.001

Train: 0.766113488791316 Validation: 0.7424494206714591

c1=-7.5, c2=-17.5, d=-10, lambda=0.01

Train: 0.7661138382963557 Validation: 0.742449778979949

c1=-7.5, c2=-17.5, d=-10, lambda=0.1

Train: 0.7661138732469072 Validation: 0.7424498148108462

c1=-7.5, c2=-17.5, d=-10, lambda=1

Train: 0.7661138767419627 Validation: 0.7424498183939364

c1=-7.5, c2=-17.5, d=-10, lambda=10

Train: 0.7661138770914683 Validation: 0.7424498187522455

c1=-7.5, c2=-17.5, d=-5, lambda=0.001

Train: 0.8794022462380058 Validation: 0.864519416983153

c1=-7.5, c2=-17.5, d=-5, lambda=0.01

Train: 0.8480918990291167 Validation: 0.8262703474791075

c1=-7.5, c2=-17.5, d=-5, lambda=0.1

Train: 0.7726716555360853 Validation: 0.7491684556215165

c1=-7.5, c2=-17.5, d=-5, lambda=1

Train: 0.7667564045693018 Validation: 0.743108219887272

c1=-7.5, c2=-17.5, d=-5, lambda=10

Train: 0.7661779999441486 Validation: 0.7425155268704806

c1=-7.5, c2=-17.5, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-7.5, c2=-17.5, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-7.5, c2=-17.5, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-7.5, c2=-17.5, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-7.5, c2=-17.5, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-7.5, c2=-17.5, d=5, lambda=0.001

Train: 0.07608826101131651 Validation: 0.2971860151867438

c1=-7.5, c2=-17.5, d=5, lambda=0.01

Train: 0.07608825785100506 Validation: 0.2971847162786684

c1=-7.5, c2=-17.5, d=5, lambda=0.1

Train: 0.07608825781436308 Validation: 0.2971846055593028

c1=-7.5, c2=-17.5, d=5, lambda=1

Train: 0.07608825782513595 Validation: 0.2971849319652528

c1=-7.5, c2=-17.5, d=5, lambda=10

Train: 0.07608825895287075 Validation: 0.29718807442316997

c1=-7.5, c2=-17.5, d=10, lambda=0.001
singular matrix error
c1=-7.875, c2=-18.375, d=10.5, lambda=0.0010500000000000002
c1=-7.5, c2=-17.5, d=10, lambda=0.01
singular matrix error
c1=-7.875, c2=-18.375, d=10.5, lambda=0.0105
c1=-7.5, c2=-17.5, d=10, lambda=0.1

Train: 1.8280816055811812e+16 Validation: 564047778823649.5

c1=-7.5, c2=-17.5, d=10, lambda=1

Train: 0.07783481600229258 Validation: 0.3037137416642467

c1=-7.5, c2=-17.5, d=10, lambda=10

Train: 0.07617226835493686 Validation: 0.30385512104007156

c1=-7.5, c2=-17.5, d=15, lambda=0.001
singular matrix error
c1=-7.875, c2=-18.375, d=15.75, lambda=0.0010500000000000002
c1=-7.5, c2=-17.5, d=15, lambda=0.01
singular matrix error
c1=-7.875, c2=-18.375, d=15.75, lambda=0.0105
c1=-7.5, c2=-17.5, d=15, lambda=0.1
singular matrix error
c1=-7.875, c2=-18.375, d=15.75, lambda=0.10500000000000001
c1=-7.5, c2=-17.5, d=15, lambda=1
singular matrix error
c1=-7.875, c2=-18.375, d=15.75, lambda=1.05
c1=-7.5, c2=-17.5, d=15, lambda=10
singular matrix error
c1=-7.875, c2=-18.375, d=15.75, lambda=10.5
c1=-7.5, c2=-17.5, d=20, lambda=0.001
singular matrix error
c1=-7.875, c2=-18.375, d=21.0, lambda=0.0010500000000000002
c1=-7.5, c2=-17.5, d=20, lambda=0.01
singular matrix error
c1=-7.875, c2=-18.375, d=21.0, lambda=0.0105
c1=-7.5, c2=-17.5, d=20, lambda=0.1
singular matrix error
c1=-7.875, c2=-18.375, d=21.0, lambda=0.10500000000000001
c1=-7.5, c2=-17.5, d=20, lambda=1
singular matrix error
c1=-7.875, c2=-18.375, d=21.0, lambda=1.05
c1=-7.5, c2=-17.5, d=20, lambda=10
singular matrix error
c1=-7.875, c2=-18.375, d=21.0, lambda=10.5
c1=-7.5, c2=-15.0, d=-30, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-15.0, d=-30, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-15.0, d=-30, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-15.0, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-15.0, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-15.0, d=-25, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-15.0, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-15.0, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-15.0, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-15.0, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-15.0, d=-20, lambda=0.001

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-15.0, d=-20, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-15.0, d=-20, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-15.0, d=-20, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-15.0, d=-20, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-7.5, c2=-15.0, d=-15, lambda=0.001

Train: 0.7661138771326753 Validation: 0.7424498187944915

c1=-7.5, c2=-15.0, d=-15, lambda=0.01

Train: 0.7661138771305395 Validation: 0.742449818792301

c1=-7.5, c2=-15.0, d=-15, lambda=0.1

Train: 0.766113877130326 Validation: 0.7424498187920819

c1=-7.5, c2=-15.0, d=-15, lambda=1

Train: 0.7661138771303047 Validation: 0.74244981879206

c1=-7.5, c2=-15.0, d=-15, lambda=10

Train: 0.7661138771303025 Validation: 0.7424498187920578

c1=-7.5, c2=-15.0, d=-10, lambda=0.001
